name,value,group,weight
hds_usecol:p-rn-s7_2_time:18316801.0,705.288,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:18403201.0,705.316,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:18489601.0,705.333,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:18576001.0,705.351,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:18662401.0,705.371,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:18748801.0,705.384,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:18835201.0,705.402,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:18921601.0,705.411,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19008001.0,705.426,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:1900801.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:19094401.0,705.438,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19180801.0,705.441,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19267201.0,705.448,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19353601.0,705.446,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19440001.0,705.447,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19526401.0,705.444,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19612801.0,705.438,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19699201.0,705.432,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19785601.0,705.427,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:19872001.0,705.415,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:1987201.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:19958401.0,705.404,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20044801.0,705.404,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20131201.0,705.397,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20217601.0,705.39,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20304001.0,705.377,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20390401.0,705.363,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20476801.0,705.356,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20563201.0,705.341,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20649601.0,705.323,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20736001.0,705.314,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2073601.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:20822401.0,705.302,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20908801.0,705.298,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:20995201.0,705.287,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21081601.0,705.274,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21168001.0,705.266,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21254401.0,705.25,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21340801.0,705.239,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21427201.0,705.227,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21513601.0,705.211,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21600001.0,705.198,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2160001.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:21686401.0,705.181,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21772801.0,705.175,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21859201.0,705.166,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:21945601.0,705.158,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22032001.0,705.152,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22118401.0,705.144,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22204801.0,705.149,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22291201.0,705.151,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22377601.0,705.165,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22464001.0,705.18,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2246401.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:22550401.0,705.194,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22636801.0,705.203,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22723201.0,705.217,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22809601.0,705.218,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22896001.0,705.224,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:22982401.0,705.224,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23068801.0,705.23,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23155201.0,705.234,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23241601.0,705.248,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23328001.0,705.257,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2332801.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:23414401.0,705.265,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23500801.0,705.266,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23587201.0,705.271,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23673601.0,705.274,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23760001.0,705.28,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23846401.0,705.285,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:23932801.0,705.291,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24019201.0,705.303,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24105601.0,705.315,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24192001.0,705.316,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2419201.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:24278401.0,705.316,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24364801.0,705.316,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24451201.0,705.326,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24537601.0,705.335,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24624001.0,705.338,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24710401.0,705.349,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24796801.0,705.351,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24883201.0,705.349,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:24969601.0,705.356,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25056001.0,705.353,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2505601.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:25142401.0,705.353,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25228801.0,705.354,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25315201.0,705.35,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25401601.0,705.354,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25488001.0,705.353,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25574401.0,705.35,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25660801.0,705.353,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25747201.0,705.351,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25833601.0,705.349,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:25920001.0,705.345,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2592001.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:259201.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:26006401.0,705.361,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26092801.0,705.368,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26179201.0,705.359,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26265601.0,705.361,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26352001.0,705.372,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26438401.0,705.369,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26524801.0,705.37,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26611201.0,705.369,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26697601.0,705.377,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26784001.0,705.374,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2678401.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:26870401.0,705.379,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:26956801.0,705.377,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27043201.0,705.381,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27129601.0,705.391,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27216001.0,705.397,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27302401.0,705.402,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27388801.0,705.408,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27475201.0,705.42,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27561601.0,705.421,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27648001.0,705.428,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2764801.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:27734401.0,705.426,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27820801.0,705.431,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27907201.0,705.434,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:27993601.0,705.445,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28080001.0,705.465,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28166401.0,705.476,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28252801.0,705.495,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28339201.0,705.513,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28425601.0,705.531,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28512001.0,705.551,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2851201.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:28598401.0,705.57,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28684801.0,705.592,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28771201.0,705.613,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28857601.0,705.632,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:28944001.0,705.643,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29030401.0,705.66,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29116801.0,705.677,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29203201.0,705.692,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29289601.0,705.706,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29376001.0,705.718,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:2937601.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:29462401.0,705.721,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29548801.0,705.737,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29635201.0,705.738,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29721601.0,705.74,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29808001.0,705.737,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29894401.0,705.724,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:29980801.0,705.718,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30067201.0,705.714,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30153601.0,705.693,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30240001.0,705.68,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3024001.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:30326401.0,705.666,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30412801.0,705.662,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30499201.0,705.654,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30585601.0,705.615,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30672001.0,705.604,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30758401.0,705.601,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30844801.0,705.593,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:30931201.0,705.591,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31017601.0,705.586,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31104001.0,705.583,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3110401.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:31190401.0,705.58,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31276801.0,705.573,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31363201.0,705.569,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31449601.0,705.567,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31536001.0,705.563,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31622401.0,705.562,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31708801.0,705.551,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31795201.0,705.546,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31881601.0,705.552,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:31968001.0,705.546,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3196801.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:32054401.0,705.542,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:32140801.0,705.534,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:32227201.0,705.533,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:32313601.0,705.527,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:32400001.0,705.53,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:32486401.0,705.525,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:32572801.0,705.52,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:32659201.0,705.521,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:32745601.0,705.518,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:32832001.0,705.526,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3283201.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:32918401.0,705.528,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33004801.0,705.529,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33091201.0,705.534,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33177601.0,705.532,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33264001.0,705.536,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33350401.0,705.542,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33436801.0,705.548,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33523201.0,705.551,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33609601.0,705.563,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33696001.0,705.563,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3369601.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:33782401.0,705.569,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33868801.0,705.577,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:33955201.0,705.584,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34041601.0,705.598,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34128001.0,705.607,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34214401.0,705.61,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34300801.0,705.624,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34387201.0,705.638,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34473601.0,705.673,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34560001.0,705.699,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3456001.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:345601.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:34646401.0,705.736,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34732801.0,705.773,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34819201.0,705.825,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34905601.0,705.888,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:34992001.0,705.952,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35078401.0,706.019,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35164801.0,706.083,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35251201.0,706.137,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35337601.0,706.196,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35424001.0,706.246,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3542401.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:35510401.0,706.285,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35596801.0,706.322,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35683201.0,706.35,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35769601.0,706.359,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35856001.0,706.374,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:35942401.0,706.385,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36028801.0,706.388,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36115201.0,706.328,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36201601.0,706.276,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36288001.0,706.227,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3628801.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:36374401.0,706.181,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36460801.0,706.144,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36547201.0,706.102,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36633601.0,706.066,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36720001.0,706.03,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36806401.0,705.998,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36892801.0,705.972,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:36979201.0,705.944,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37065601.0,705.908,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37152001.0,705.885,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3715201.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:37238401.0,705.859,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37324801.0,705.841,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37411201.0,705.817,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37497601.0,705.784,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37584001.0,705.758,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37670401.0,705.736,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37756801.0,705.727,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37843201.0,705.709,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:37929601.0,705.686,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38016001.0,705.67,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3801601.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:38102401.0,705.652,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38188801.0,705.631,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38275201.0,705.606,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38361601.0,705.593,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38448001.0,705.575,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38534401.0,705.564,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38620801.0,705.551,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38707201.0,705.541,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38793601.0,705.53,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:38880001.0,705.539,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:3888001.0,808.03,hds_usecol:p-rn-s7_2,0
hds_usecol:p-rn-s7_2_time:38966401.0,705.502,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:39052801.0,705.487,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:39139201.0,705.477,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:39225601.0,705.464,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:39312001.0,705.453,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:39398401.0,705.438,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:39484801.0,705.432,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:39571201.0,705.417,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:39657601.0,705.414,hds_usecol:p-rn-s7_2,2.04082
hds_usecol:p-rn-s7_2_time:39744001.0,705.403,hds_usecol:p-rn-s7_2,2.04082
