time,P-MS-2,P-MS-1,P-LZ-4,P-M-6,P-VR-1,P-GAL-S1,P-GAL-S2,P-GAL-S3,P-GAL-S4,P-GAL-S5,P-GAL-S6A,P-E3-S6_1,P-RN-S7_1,P-VR-S_1,P-E3-S6_2,P-E3-S6_3,P-E3-S6_4,P-E3-S6_5,P-VR-S_2,P-VR-S_3,P-RN-S7_2,P-RN-S7_3,P-RN-S7_4
16416001.00000,805.46,806.08,771.11,772.84,748.16,771.65,781.27,787.44,791.72,787.22,789.75,767.58,753.95,761.06,766.28,764.96,764.96,763.44,757.52,756.28,753.95,783.43,793.42
16502401.00000,805.46,806.08,771.11,772.84,748.16,771.65,781.27,787.43,791.71,787.22,789.75,767.57,753.95,761.06,766.27,764.96,764.96,763.44,757.51,756.27,753.95,783.43,793.42
16588801.00000,805.46,806.08,771.11,772.84,748.15,771.64,781.27,787.43,791.71,787.22,789.75,767.57,753.95,761.06,766.27,764.96,764.96,763.43,757.51,756.27,753.95,783.43,793.42
16675201.00000,805.46,806.08,771.11,772.84,748.15,771.64,781.26,787.43,791.71,787.22,789.75,767.57,753.95,761.05,766.27,764.96,764.96,763.43,757.50,756.26,753.95,783.43,793.42
16761601.00000,805.46,806.08,771.11,772.84,748.15,771.64,781.26,787.43,791.70,787.22,789.75,767.57,753.94,761.05,766.27,764.96,764.96,763.43,757.50,756.26,753.94,783.43,793.42
16848001.00000,805.46,806.08,771.11,772.84,748.14,771.64,781.26,787.43,791.70,787.22,789.75,767.57,753.94,761.05,766.27,764.96,764.96,763.43,757.49,756.25,753.94,783.43,793.42
16934401.00000,805.46,806.08,771.11,772.83,748.14,771.64,781.25,787.43,791.70,787.22,789.74,767.56,753.94,761.05,766.27,764.96,764.96,763.43,757.48,756.25,753.94,783.43,793.42
17020801.00000,805.46,806.08,771.11,772.83,748.14,771.64,781.25,787.43,791.69,787.21,789.74,767.56,753.94,761.05,766.27,764.96,764.96,763.43,757.48,756.24,753.94,783.43,793.41
17107201.00000,805.46,806.08,771.11,772.83,748.13,771.63,781.25,787.42,791.69,787.21,789.74,767.56,753.94,761.04,766.27,764.96,764.96,763.43,757.47,756.23,753.94,783.43,793.41
17193601.00000,805.46,806.08,771.11,772.83,748.13,771.63,781.24,787.42,791.69,787.21,789.74,767.56,753.93,761.04,766.26,764.95,764.95,763.43,757.47,756.23,753.93,783.43,793.41
17280001.00000,805.46,806.08,771.11,772.83,748.13,771.63,781.24,787.42,791.68,787.21,789.74,767.56,753.93,761.04,766.26,764.95,764.95,763.43,757.46,756.22,753.93,783.43,793.41
17366401.00000,805.46,806.08,771.11,772.83,748.12,771.63,781.24,787.42,791.68,787.21,789.74,767.55,753.93,761.04,766.26,764.95,764.95,763.43,757.46,756.22,753.93,783.43,793.41
17452801.00000,805.46,806.07,771.10,772.83,748.12,771.63,781.24,787.42,791.68,787.21,789.74,767.55,753.93,761.04,766.26,764.95,764.95,763.43,757.45,756.21,753.93,783.43,793.41
17539201.00000,805.46,806.07,771.10,772.82,748.12,771.63,781.23,787.42,791.67,787.21,789.74,767.55,753.93,761.03,766.26,764.95,764.95,763.43,757.44,756.21,753.93,783.43,793.41
17625601.00000,805.46,806.07,771.10,772.82,748.11,771.62,781.23,787.42,791.67,787.21,789.74,767.55,753.92,761.03,766.26,764.95,764.95,763.43,757.44,756.20,753.92,783.43,793.41
17712001.00000,805.46,806.07,771.10,772.82,748.11,771.62,781.23,787.42,791.67,787.20,789.74,767.54,753.92,761.03,766.26,764.95,764.95,763.42,757.43,756.20,753.92,783.42,793.41
17798401.00000,805.45,806.07,771.10,772.82,748.11,771.62,781.22,787.41,791.66,787.20,789.74,767.54,753.92,761.03,766.25,764.95,764.95,763.42,757.43,756.19,753.92,783.42,793.41
17884801.00000,805.45,806.07,771.10,772.82,748.10,771.62,781.22,787.41,791.66,787.20,789.74,767.54,753.92,761.03,766.25,764.95,764.95,763.42,757.42,756.19,753.92,783.42,793.40
17971201.00000,805.45,806.07,771.10,772.82,748.10,771.62,781.22,787.41,791.66,787.20,789.74,767.54,753.92,761.02,766.25,764.95,764.95,763.42,757.42,756.18,753.92,783.42,793.40
18057601.00000,805.45,806.07,771.10,772.82,748.10,771.62,781.22,787.41,791.65,787.20,789.74,767.53,753.91,761.02,766.25,764.95,764.95,763.42,757.41,756.18,753.91,783.42,793.40
18144001.00000,805.45,806.07,771.10,772.82,748.10,771.62,781.21,787.41,791.65,787.20,789.74,767.53,753.91,761.02,766.25,764.94,764.94,763.42,757.41,756.17,753.91,783.42,793.40
18230401.00000,805.45,806.07,771.10,772.81,748.09,771.61,781.21,787.41,791.65,787.20,789.74,767.53,753.91,761.02,766.25,764.94,764.94,763.42,757.40,756.17,753.91,783.42,793.40
18316801.00000,805.45,806.07,771.10,772.81,748.09,771.61,781.21,787.41,791.64,787.20,789.74,767.53,753.91,761.02,766.25,764.94,764.94,763.42,757.40,756.16,753.91,783.42,793.40
18403201.00000,805.45,806.07,771.10,772.81,748.09,771.61,781.20,787.41,791.64,787.19,789.74,767.53,753.91,761.01,766.24,764.94,764.94,763.42,757.39,756.16,753.91,783.42,793.40
18489601.00000,805.45,806.07,771.10,772.81,748.08,771.61,781.20,787.40,791.64,787.19,789.74,767.52,753.90,761.01,766.24,764.94,764.94,763.42,757.38,756.15,753.90,783.42,793.40
18576001.00000,805.45,806.07,771.10,772.81,748.08,771.61,781.20,787.40,791.64,787.19,789.74,767.52,753.90,761.01,766.24,764.94,764.94,763.42,757.38,756.15,753.90,783.42,793.40
18662401.00000,805.45,806.06,771.10,772.81,748.08,771.61,781.20,787.40,791.63,787.19,789.74,767.52,753.90,761.01,766.24,764.94,764.94,763.42,757.37,756.14,753.90,783.42,793.40
18748801.00000,805.45,806.06,771.10,772.81,748.07,771.60,781.19,787.40,791.63,787.19,789.74,767.52,753.90,761.01,766.24,764.94,764.94,763.41,757.37,756.14,753.90,783.42,793.39
18835201.00000,805.45,806.06,771.10,772.80,748.07,771.60,781.19,787.40,791.63,787.19,789.74,767.51,753.90,761.00,766.24,764.94,764.94,763.41,757.36,756.13,753.90,783.42,793.39
18921601.00000,805.45,806.06,771.10,772.80,748.07,771.60,781.19,787.40,791.62,787.19,789.74,767.51,753.89,761.00,766.24,764.94,764.94,763.41,757.36,756.13,753.89,783.42,793.39
19008001.00000,805.45,806.06,771.10,772.80,748.07,771.60,781.18,787.40,791.62,787.19,789.74,767.51,753.89,761.00,766.24,764.93,764.93,763.41,757.35,756.12,753.89,783.41,793.39
19094401.00000,805.45,806.06,771.10,772.80,748.06,771.60,781.18,787.40,791.62,787.18,789.74,767.51,753.89,761.00,766.23,764.93,764.93,763.41,757.35,756.12,753.89,783.41,793.39
19180801.00000,805.45,806.06,771.10,772.80,748.06,771.60,781.18,787.39,791.61,787.18,789.74,767.50,753.89,760.99,766.23,764.93,764.93,763.41,757.34,756.11,753.89,783.41,793.39
19267201.00000,805.45,806.06,771.09,772.80,748.06,771.60,781.18,787.39,791.61,787.18,789.74,767.50,753.89,760.99,766.23,764.93,764.93,763.41,757.34,756.11,753.89,783.41,793.39
19353601.00000,805.45,806.06,771.09,772.80,748.05,771.59,781.17,787.39,791.61,787.18,789.74,767.50,753.88,760.99,766.23,764.93,764.93,763.41,757.33,756.11,753.88,783.41,793.39
19440001.00000,805.45,806.06,771.09,772.79,748.05,771.59,781.17,787.39,791.61,787.18,789.74,767.50,753.88,760.99,766.23,764.93,764.93,763.41,757.33,756.10,753.88,783.41,793.39
19526401.00000,805.45,806.06,771.09,772.79,748.05,771.59,781.17,787.39,791.60,787.18,789.74,767.49,753.88,760.99,766.23,764.93,764.93,763.41,757.32,756.10,753.88,783.41,793.39
19612801.00000,805.44,806.06,771.09,772.79,748.05,771.59,781.17,787.39,791.60,787.18,789.74,767.49,753.88,760.98,766.23,764.93,764.93,763.41,757.32,756.09,753.88,783.41,793.38
19699201.00000,805.44,806.06,771.09,772.79,748.04,771.59,781.16,787.39,791.60,787.18,789.74,767.49,753.88,760.98,766.23,764.93,764.93,763.41,757.31,756.09,753.88,783.41,793.38
19785601.00000,805.44,806.06,771.09,772.79,748.04,771.59,781.16,787.39,791.59,787.17,789.74,767.49,753.87,760.98,766.22,764.93,764.93,763.40,757.31,756.08,753.87,783.41,793.38
19872001.00000,805.44,806.06,771.09,772.79,748.04,771.58,781.16,787.38,791.59,787.17,789.74,767.48,753.87,760.98,766.22,764.93,764.93,763.40,757.30,756.08,753.87,783.41,793.38
19958401.00000,805.44,806.05,771.09,772.79,748.03,771.58,781.16,787.38,791.59,787.17,789.74,767.48,753.87,760.98,766.22,764.92,764.92,763.40,757.30,756.07,753.87,783.41,793.38
20044801.00000,805.44,806.05,771.09,772.79,748.03,771.58,781.15,787.38,791.58,787.17,789.74,767.48,753.87,760.97,766.22,764.92,764.92,763.40,757.29,756.07,753.87,783.41,793.38
20131201.00000,805.44,806.05,771.09,772.78,748.03,771.58,781.15,787.38,791.58,787.17,789.74,767.48,753.87,760.97,766.22,764.92,764.92,763.40,757.29,756.06,753.87,783.41,793.38
20217601.00000,805.44,806.05,771.09,772.78,748.03,771.58,781.15,787.38,791.58,787.17,789.74,767.47,753.86,760.97,766.22,764.92,764.92,763.40,757.28,756.06,753.86,783.41,793.38
20304001.00000,805.44,806.05,771.09,772.78,748.02,771.58,781.14,787.38,791.58,787.17,789.74,767.47,753.86,760.97,766.22,764.92,764.92,763.40,757.28,756.06,753.86,783.41,793.38
20390401.00000,805.44,806.05,771.09,772.78,748.02,771.58,781.14,787.38,791.57,787.17,789.74,767.47,753.86,760.96,766.22,764.92,764.92,763.40,757.27,756.05,753.86,783.40,793.38
20476801.00000,805.44,806.05,771.09,772.78,748.02,771.57,781.14,787.38,791.57,787.16,789.74,767.47,753.86,760.96,766.21,764.92,764.92,763.40,757.27,756.05,753.86,783.40,793.38
20563201.00000,805.44,806.05,771.09,772.78,748.02,771.57,781.14,787.37,791.57,787.16,789.74,767.46,753.86,760.96,766.21,764.92,764.92,763.40,757.26,756.04,753.86,783.40,793.37
20649601.00000,805.44,806.05,771.09,772.78,748.01,771.57,781.13,787.37,791.57,787.16,789.74,767.46,753.86,760.96,766.21,764.92,764.92,763.40,757.26,756.04,753.86,783.40,793.37
20736001.00000,805.44,806.05,771.09,772.77,748.01,771.57,781.13,787.37,791.56,787.16,789.74,767.46,753.85,760.96,766.21,764.92,764.92,763.40,757.25,756.03,753.85,783.40,793.37
20822401.00000,805.44,806.05,771.09,772.77,748.01,771.57,781.13,787.37,791.56,787.16,789.74,767.46,753.85,760.95,766.21,764.92,764.92,763.40,757.25,756.03,753.85,783.40,793.37
20908801.00000,805.44,806.05,771.09,772.77,748.01,771.57,781.13,787.37,791.56,787.16,789.74,767.45,753.85,760.95,766.21,764.92,764.92,763.39,757.24,756.03,753.85,783.40,793.37
20995201.00000,805.44,806.05,771.09,772.77,748.00,771.57,781.12,787.37,791.55,787.16,789.74,767.45,753.85,760.95,766.21,764.91,764.91,763.39,757.24,756.02,753.85,783.40,793.37
21081601.00000,805.44,806.05,771.09,772.77,748.00,771.56,781.12,787.37,791.55,787.16,789.74,767.45,753.85,760.95,766.21,764.91,764.91,763.39,757.24,756.02,753.85,783.40,793.37
21168001.00000,805.44,806.05,771.08,772.77,748.00,771.56,781.12,787.37,791.55,787.16,789.74,767.45,753.84,760.95,766.21,764.91,764.91,763.39,757.23,756.01,753.84,783.40,793.37
21254401.00000,805.44,806.05,771.08,772.77,748.00,771.56,781.12,787.37,791.55,787.15,789.73,767.44,753.84,760.94,766.20,764.91,764.91,763.39,757.23,756.01,753.84,783.40,793.37
21340801.00000,805.44,806.04,771.08,772.77,747.99,771.56,781.11,787.36,791.54,787.15,789.73,767.44,753.84,760.94,766.20,764.91,764.91,763.39,757.22,756.00,753.84,783.40,793.37
21427201.00000,805.43,806.04,771.08,772.76,747.99,771.56,781.11,787.36,791.54,787.15,789.73,767.44,753.84,760.94,766.20,764.91,764.91,763.39,757.22,756.00,753.84,783.40,793.37
21513601.00000,805.43,806.04,771.08,772.76,747.99,771.56,781.11,787.36,791.54,787.15,789.73,767.43,753.84,760.94,766.20,764.91,764.91,763.39,757.21,756.00,753.84,783.40,793.36
21600001.00000,805.43,806.04,771.08,772.76,747.99,771.56,781.11,787.36,791.54,787.15,789.73,767.43,753.83,760.93,766.20,764.91,764.91,763.39,757.21,755.99,753.83,783.40,793.36
21686401.00000,805.43,806.04,771.08,772.76,747.98,771.55,781.11,787.36,791.53,787.15,789.73,767.43,753.83,760.93,766.20,764.91,764.91,763.39,757.20,755.99,753.83,783.39,793.36
21772801.00000,805.43,806.04,771.08,772.76,747.98,771.55,781.10,787.36,791.53,787.15,789.73,767.43,753.83,760.93,766.20,764.91,764.91,763.39,757.20,755.98,753.83,783.39,793.36
21859201.00000,805.43,806.04,771.08,772.76,747.98,771.55,781.10,787.36,791.53,787.15,789.73,767.42,753.83,760.93,766.20,764.91,764.91,763.39,757.19,755.98,753.83,783.39,793.36
21945601.00000,805.43,806.04,771.08,772.76,747.98,771.55,781.10,787.36,791.52,787.15,789.73,767.42,753.83,760.93,766.19,764.90,764.90,763.38,757.19,755.98,753.83,783.39,793.36
