time,N-A-1,N-QE3-1,N-VR-C,N-A-2,N-GR-1,N-GR-2,N-GR-3,N-GR-4,N-PC-1,N-SL-1,N-VH-1,N-VR-C2,S-ACE2-1,S-DCE2-1,S-LL-1,S-LL-2,S-M-1,S-PS-1,S-PS-2,S-VR-ES,NC-CR-1,NC-CR-2,S-T4-1,S-T4-2,S-T4-3,P-VH-1,A-LR-1,P-MS-2,P-MS-1,P-LZ-4,P-M-6,P-VR-1,P-GAL-S1,P-GAL-S2,P-GAL-S3,P-GAL-S4,P-GAL-S5,P-GAL-S6A,P-E3-S6,P-RN-S7,P-VR-S,P-E3-1,N-VR-3,N-VR-B,N-M-2,PAS-NE-1,PAS-NE-2,PAS-NE-3,PAS-NE-4,PAS-NE-5,PAS-NE-6,PAS-NE-10,PAS-NE-11,PAS-NE-7,PAS-NE-8,PAS-NE-9,P-M-1,P-VR-2,D-VR-Q,PAS-NE-12,PAS-NV-1,PAS-NV-2,PAS-NV-3,PAS-NV-4,PAS-NV-5,PAS-NV-6,PAS-NV-7,PAS-NV-8,N-QM-1,S-ML-1,N-VR-C2
92620801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.43,785.43,785.43,775.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.46,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.99,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.10,-0.10000E+31,784.66,791.79,795.54,792.06,-0.10000E+31,762.93,-0.10000E+31,734.14,784.66,741.10,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.22,-0.10000E+31,760.46,775.14,770.22,-0.10000E+31,753.70,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
92707201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.43,785.43,785.43,775.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.45,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.99,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.10,-0.10000E+31,784.66,791.79,795.54,792.06,-0.10000E+31,762.93,-0.10000E+31,734.14,784.66,741.10,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.22,-0.10000E+31,760.45,775.14,770.22,-0.10000E+31,753.70,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
92793601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.43,785.43,785.43,775.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.45,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.99,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.06,-0.10000E+31,762.93,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.22,-0.10000E+31,760.45,775.14,770.22,-0.10000E+31,753.70,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
92880001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.43,785.43,785.43,775.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.45,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.99,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.06,-0.10000E+31,762.93,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.22,-0.10000E+31,760.45,775.14,770.22,-0.10000E+31,753.70,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
92966401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.43,785.43,785.43,775.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.45,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.99,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.06,-0.10000E+31,762.93,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.22,-0.10000E+31,760.45,775.14,770.22,-0.10000E+31,753.70,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93052801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.45,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.99,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.06,-0.10000E+31,762.93,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.22,-0.10000E+31,760.45,775.14,770.22,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93139201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.45,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.99,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.06,-0.10000E+31,762.93,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.21,-0.10000E+31,760.45,775.14,770.21,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93225601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.45,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.99,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.06,-0.10000E+31,762.92,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.21,-0.10000E+31,760.45,775.13,770.21,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93312001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.45,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.21,-0.10000E+31,760.45,775.13,770.21,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93398401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.45,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.21,-0.10000E+31,760.45,775.13,770.21,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93484801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.44,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.21,-0.10000E+31,760.44,775.13,770.21,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93571201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.44,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.21,-0.10000E+31,760.44,775.13,770.21,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93657601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.44,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.20,-0.10000E+31,760.44,775.13,770.20,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93744001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.44,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.80,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.15,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.20,-0.10000E+31,760.44,775.13,770.20,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93830401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.44,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.09,-0.10000E+31,784.66,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.66,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.20,-0.10000E+31,760.44,775.13,770.20,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.66,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
93916801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.44,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.09,-0.10000E+31,784.65,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.65,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.20,-0.10000E+31,760.44,775.13,770.20,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94003201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.44,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.09,-0.10000E+31,784.65,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.65,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.20,-0.10000E+31,760.44,775.13,770.20,-0.10000E+31,753.69,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94089601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.44,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.98,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.09,-0.10000E+31,784.65,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.65,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.20,-0.10000E+31,760.44,775.13,770.20,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94176001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.42,785.42,785.42,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.43,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.09,-0.10000E+31,784.65,791.79,795.54,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.65,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.19,-0.10000E+31,760.43,775.13,770.19,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94262401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.41,785.41,785.41,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.43,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.09,-0.10000E+31,784.65,791.79,795.53,792.05,-0.10000E+31,762.92,-0.10000E+31,734.13,784.65,741.09,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.19,-0.10000E+31,760.43,775.13,770.19,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94348801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.41,785.41,785.41,775.13,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.43,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.08,-0.10000E+31,784.65,791.79,795.53,792.05,-0.10000E+31,762.91,-0.10000E+31,734.13,784.65,741.08,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.19,-0.10000E+31,760.43,775.13,770.19,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94435201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.41,785.41,785.41,775.12,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.43,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.08,-0.10000E+31,784.65,791.79,795.53,792.05,-0.10000E+31,762.91,-0.10000E+31,734.13,784.65,741.08,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.19,-0.10000E+31,760.43,775.12,770.19,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94521601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.41,785.41,785.41,775.12,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.43,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.08,-0.10000E+31,784.65,791.79,795.53,792.05,-0.10000E+31,762.91,-0.10000E+31,734.13,784.65,741.08,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.19,-0.10000E+31,760.43,775.12,770.19,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94608001.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.41,785.41,785.41,775.12,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.43,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.08,-0.10000E+31,784.65,791.79,795.53,792.05,-0.10000E+31,762.91,-0.10000E+31,734.13,784.65,741.08,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.19,-0.10000E+31,760.43,775.12,770.19,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94694401.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.41,785.41,785.41,775.12,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.43,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.08,-0.10000E+31,784.65,791.79,795.53,792.04,-0.10000E+31,762.91,-0.10000E+31,734.12,784.65,741.08,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.18,-0.10000E+31,760.43,775.12,770.18,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94780801.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.41,785.41,785.41,775.12,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.43,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.08,-0.10000E+31,784.65,791.79,795.53,792.04,-0.10000E+31,762.91,-0.10000E+31,734.12,784.65,741.08,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.18,-0.10000E+31,760.43,775.12,770.18,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.65,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94867201.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.41,785.41,785.41,775.12,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.43,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.08,-0.10000E+31,784.65,791.79,795.53,792.04,-0.10000E+31,762.91,-0.10000E+31,734.12,784.65,741.08,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.18,-0.10000E+31,760.43,775.12,770.18,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.64,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
94953601.00000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,803.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,785.41,785.41,785.41,775.12,-0.10000E+31,-0.10000E+31,-0.10000E+31,760.42,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,725.97,-0.10000E+31,-0.10000E+31,-0.10000E+31,769.79,-0.10000E+31,741.08,-0.10000E+31,784.65,791.79,795.53,792.04,-0.10000E+31,762.91,-0.10000E+31,734.12,784.65,741.08,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.14,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.18,-0.10000E+31,760.42,775.12,770.18,-0.10000E+31,753.68,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,820.64,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
